VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
3960,DIAGEO NORTH AMERICA INC,188,Capt Morgan Parrot Bay Mango,11.19,14.99,1000.0,69.0,772.11,69.0,1034.31,119.92,72.45,257032.07000000007,262.19999999999993,25.350233488992657,1.0,1.3395889186773904
4425,MARTIGNETTI COMPANIES,21160,Nyers Vyds Vista Luna Znfdl,14.56,27.99,750.0,53.0,771.68,141.0,3100.59,2067.0600000000004,15.62,144929.24,2328.9100000000003,75.11183355425904,2.660377358490566,4.017973771511508
9744,FREDERICK WILDMAN & SONS,26889,Jaboulet Crozes Hermitage L,11.68,17.99,750.0,66.0,770.88,87.0,1717.1299999999999,547.7199999999999,9.72,3999.9299999999994,946.2499999999999,55.10648582227321,1.3181818181818181,2.2274932544624324
9165,ULTRA BEVERAGE COMPANY LLP,38641,Opici Marsala Cal,9.26,13.99,1500.0,83.0,768.58,67.0,937.3299999999999,181.87,15.06,68054.70000000003,168.7499999999999,18.003264591979335,0.8072289156626506,1.2195607483931405
9165,ULTRA BEVERAGE COMPANY LLP,23616,.nparalleled Svgn Blanc,5.36,7.99,750.0,143.0,766.48,137.0,1094.63,415.48,15.320000000000002,68054.70000000003,328.1500000000001,29.978166138329854,0.958041958041958,1.428125978499113
1587,VINEYARD BRANDS INC,23069,Delamotte Bl de Bl Brut,16.66,24.99,375.0,46.0,766.3599999999999,132.0,3298.6800000000007,1049.5800000000002,7.530000000000001,6070.089999999999,2532.3200000000006,76.76767676767678,2.869565217391304,4.304347826086958
9819,TREASURY WINE ESTATES,12449,St Clement Cab Svgn Orappas,38.27,55.49,750.0,20.0,765.4000000000001,5.0,277.45,166.47,0.55,14836.570000000005,-487.9500000000001,-175.8695260407281,0.25,0.36249020120198583
4425,MARTIGNETTI COMPANIES,23071,Rombauer Vyds Chard Carneros,11.76,17.99,375.0,65.0,764.4,77.0,1385.2300000000002,647.6399999999999,4.4,144929.24,620.8300000000003,44.81782808631059,1.1846153846153846,1.8121794871794876
9552,M S WALKER INC,33111,Marques de Gelida Cava Spai,8.49,12.99,750.0,90.0,764.1,28.0,363.72,181.86,3.12,55551.819999999985,-400.38,-110.07918178818872,0.3111111111111111,0.47601099332548097
1650,Circa Wines,16349,Cinsault Frick,15.9,25.99,750.0,48.0,763.2,31.0,759.19,146.94,3.48,211.96999999999997,-4.009999999999991,-0.5281945231101556,0.6458333333333334,0.9947458071278826
9165,ULTRA BEVERAGE COMPANY LLP,15850,Sextant Znfdl,4.86,7.29,750.0,157.0,763.02,157.0,1144.53,379.08000000000004,17.56,68054.70000000003,381.51,33.33333333333333,1.0,1.5
516,BANFI PRODUCTS CORP,26069,Sartori Bardolino Chiaretto,10.59,15.99,750.0,72.0,762.48,72.0,1151.28,63.96,8.08,8510.410000000002,388.79999999999995,33.771106941838646,1.0,1.5099150141643058
3252,E & J GALLO WINERY,31496,Barefoot Svgn Bl Cal,3.37,4.99,750.0,226.0,761.6199999999999,186.0,1119.24,321.25000000000006,20.79,61966.909999999996,357.6200000000001,31.952038883528118,0.8230088495575221,1.4695517449646807
8112,MOET HENNESSY USA INC,36306,Dom Chandon Pinot Meunier,15.86,22.99,750.0,48.0,761.28,3.0,68.97,68.97,0.33,48347.26,-692.31,-1003.7842540234884,0.0625,0.09059741488020177
1650,Circa Wines,21486,Twelfth Night Pnt Nr,15.86,22.99,750.0,48.0,761.28,9.0,206.91,137.94,1.0,211.96999999999997,-554.37,-267.9280846744962,0.1875,0.2717922446406053
17035,PERNOD RICARD USA,1181,Kahlua Peppermint Mocha,11.02,13.99,750.0,69.0,760.3799999999999,361.0,7055.390000000003,5006.450000000002,284.6399999999999,123780.21999999997,6295.010000000003,89.22270774542585,5.231884057971015,9.278768510481607
3252,E & J GALLO WINERY,46059,Tisdale Vyds Wh Znfdl Cal,2.64,3.99,750.0,288.0,760.3199999999999,299.0,1193.01,95.75999999999999,33.61,61966.909999999996,432.69000000000005,36.26876555938342,1.0381944444444444,1.5690893308080809
12546,JIM BEAM BRANDS COMPANY,776,Jim Beam Black,18.1,22.99,1000.0,42.0,760.2,66.0,1517.3400000000001,574.75,69.30000000000001,123880.96999999999,757.1400000000001,49.899165645142155,1.5714285714285714,1.9959747434885557
2876,CENTEUR IMPORTS LLC,22865,Vino Dious Welch Rsl 13,7.99,11.99,750.0,95.0,759.05,75.0,899.25,563.53,8.319999999999999,31.49999999999999,140.20000000000005,15.590770086182934,0.7894736842105263,1.1847045649166723
3252,E & J GALLO WINERY,2407,The Dalmore Cigar Malt Rsv,126.42,176.99,750.0,6.0,758.52,3.0,530.97,353.98,2.3600000000000003,61966.909999999996,-227.54999999999995,-42.85552856093563,0.5,0.7000079101408005
653,STATE WINE & SPIRITS,36435,Vin Santo Castellani Somavte,6.37,9.49,500.0,119.0,758.03,75.0,711.7500000000001,322.65999999999997,5.710000000000001,8014.98,-46.27999999999986,-6.50228310502281,0.6302521008403361,0.9389470073743785
4692,KOBRAND CORPORATION,19201,Jadot 12 Steel Chard,11.48,16.99,750.0,66.0,757.68,49.0,832.51,186.88999999999996,5.53,9139.38,74.83000000000004,8.98848061885143,0.7424242424242424,1.0987620103473763
4425,MARTIGNETTI COMPANIES,10400,Rodney Strong Symmetry,36.05,56.99,750.0,21.0,757.05,102.0,5863.98,4425.23,11.270000000000003,144929.24,5106.929999999999,87.08982636366427,4.857142857142857,7.745829205468595
2000,SOUTHERN WINE & SPIRITS NE,45061,Punto Final Perdriel Malbec,10.8,15.99,750.0,70.0,756.0,70.0,1119.3,383.76,7.820000000000001,19016.59,363.29999999999995,32.4577861163227,1.0,1.4805555555555554
3924,HEAVEN HILL DISTILLERIES,3986,Deep Eddy Peach Vodka,15.74,19.99,1000.0,48.0,755.52,22.0,439.78,299.84999999999997,23.1,14069.869999999995,-315.74,-71.79498840329256,0.4583333333333333,0.5820891571368064
8664,"STOLI GROUP,(USA) LLC",3369,Stolichnaya Gluten Free 80*,0.71,0.99,50.0,1064.0,755.44,527.0,521.73,8.91,27.67,18544.489999999998,-233.71000000000004,-44.79520058267687,0.49530075187969924,0.6906306258604257
17035,PERNOD RICARD USA,8616,Olmeca Altos Reposado,16.42,26.99,1000.0,46.0,755.3199999999999,44.0,1171.56,454.83,46.2,123780.21999999997,416.24,35.52869678036123,0.9565217391304348,1.5510776889265478
7239,REMY COINTREAU USA INC,843,Mount Gay Eclipse Silver Rum,17.55,22.99,750.0,43.0,754.65,43.0,988.5699999999999,68.97,33.86,16978.669999999995,233.91999999999996,23.662461939973902,1.0,1.30997150997151
4425,MARTIGNETTI COMPANIES,1129,Smugglers Notch Rum,30.15,37.99,750.0,25.0,753.75,15.0,569.85,531.86,11.840000000000002,144929.24,-183.89999999999998,-32.27165043432482,0.6,0.7560199004975124
480,BACARDI USA INC,28323,M & R Bianco Vermouth,4.83,7.49,750.0,156.0,753.48,129.0,964.2100000000002,559.75,14.330000000000002,89286.26999999999,210.73000000000013,21.85519751921263,0.8269230769230769,1.2796756383712906
10754,PERFECTA WINES,27092,Feast Agiorgitiko,7.84,11.99,750.0,96.0,752.64,90.0,1079.1,143.88,10.120000000000001,28720.52,326.4599999999999,30.25298860161245,0.9375,1.4337531887755102
90047,CRUSH WINES,22629,Ryan Patrick Ryan's Rsl,7.84,11.99,750.0,96.0,752.64,80.0,933.2,301.74,8.98,1457.7299999999998,180.56000000000006,19.348478354050584,0.8333333333333334,1.2399022108843538
4425,MARTIGNETTI COMPANIES,44063,Valentin Bianchi Elsa Malbec,7.84,11.99,750.0,96.0,752.64,83.0,995.1700000000001,311.74,9.28,144929.24,242.5300000000001,24.370710531868934,0.8645833333333334,1.3222390518707485
12546,JIM BEAM BRANDS COMPANY,874,DeKuyper Creme de Banana,6.71,8.99,1000.0,112.0,751.52,123.0,1105.77,845.06,129.15000000000003,123880.96999999999,354.25,32.03649945286995,1.0982142857142858,1.471378007238663
9165,ULTRA BEVERAGE COMPANY LLP,3023,Silo Lavender Vodka,27.81,36.99,750.0,27.0,750.8700000000001,15.0,554.85,221.94000000000003,11.79,68054.70000000003,-196.0200000000001,-35.328467153284684,0.5555555555555556,0.738942826321467
10754,PERFECTA WINES,36059,Ch Clinet 10 Brdx,149.99,224.99,750.0,5.0,749.95,7.0,1574.93,674.97,0.78,28720.52,824.98,52.382010629043826,1.4,2.1000466697779854
2000,SOUTHERN WINE & SPIRITS NE,23904,C Krug Chard,12.49,19.99,750.0,60.0,749.4,46.0,902.54,647.6699999999998,5.08,19016.59,153.14,16.96766902297959,0.7666666666666667,1.204350146784094
653,STATE WINE & SPIRITS,19091,Gen5 Cabernet Sauvignon,7.79,11.99,750.0,96.0,747.8399999999999,96.0,1127.04,81.92999999999999,10.8,8014.98,379.20000000000005,33.64565587734242,1.0,1.5070603337612325
90011,FORTUNE WINE BROKERS LLC,42828,Briggs Lockhart Cab Svgn,8.9,12.99,750.0,84.0,747.6,84.0,1091.1599999999999,90.92999999999999,9.45,238.61,343.55999999999983,31.485758275596602,1.0,1.4595505617977527
9552,M S WALKER INC,22234,Casalini Monteplciano D'Abrz,4.79,6.99,750.0,156.0,747.24,156.0,1090.44,83.88000000000001,17.55,55551.819999999985,343.20000000000005,31.47353361945637,1.0,1.4592901878914406
9165,ULTRA BEVERAGE COMPANY LLP,26256,Ornellaia Poggio Alle Gaz 14,41.37,59.99,750.0,18.0,744.66,0.0,0.0,0.0,0.0,68054.70000000003,-744.66,-inf,0.0,0.0
9815,WINE GROUP INC,21307,Chloe Chard,10.34,14.99,750.0,72.0,744.48,57.0,838.4300000000001,148.89,6.390000000000001,27100.409999999996,93.95000000000005,11.205467361616359,0.7916666666666666,1.12619546529121
9815,WINE GROUP INC,21309,Chloe Red,10.06,14.99,750.0,74.0,744.44,61.0,834.3899999999999,276.77,6.800000000000001,27100.409999999996,89.94999999999982,10.780330540874152,0.8243243243243243,1.1208290795765943
1650,Circa Wines,14834,White Elephant Vinum Cellars,10.32,17.99,750.0,72.0,743.04,54.0,971.46,215.88,6.0600000000000005,211.96999999999997,228.42000000000007,23.513062812673713,0.75,1.3074127906976745
9552,M S WALKER INC,2102,West Cork 10Yr S Malt Irish,25.57,32.99,750.0,29.0,741.5300000000001,23.0,758.77,362.89000000000004,18.11,55551.819999999985,17.239999999999895,2.2720982642961496,0.7931034482758621,1.0232492279476217
10754,PERFECTA WINES,20252,Round Pond Est Cab Rutherfrd,29.6,44.99,750.0,25.0,740.0,114.0,6775.86,4454.25,12.620000000000003,28720.52,6035.86,89.07887707243066,4.56,9.156567567567567
10754,PERFECTA WINES,17409,Ch La Mondotte 09 St Emilion,246.66,391.99,750.0,3.0,739.98,4.0,1479.96,739.98,0.45,28720.52,739.98,50.0,1.3333333333333333,2.0
9165,ULTRA BEVERAGE COMPANY LLP,22922,Patricius Tokaj Furmint,12.32,17.99,750.0,60.0,739.2,236.0,2496.6400000000003,1399.6900000000003,26.24000000000001,68054.70000000003,1757.4400000000003,70.39220712637785,3.933333333333333,3.3774891774891778
3252,E & J GALLO WINERY,22756,LaMarca Prosecco,12.32,19.99,1500.0,60.0,739.2,28.0,727.72,389.85,6.2700000000000005,61966.909999999996,-11.480000000000018,-1.5775298191612184,0.4666666666666667,0.984469696969697
2000,SOUTHERN WINE & SPIRITS NE,24312,Ch Clos Fourtet 12 St-Emilin,67.11,99.99,750.0,11.0,738.21,55.0,5499.45,3599.64,6.090000000000001,19016.59,4761.24,86.57665766576658,5.0,7.449709432275368
9552,M S WALKER INC,19522,Banshee 12 Marine Layer Pnt,30.71,46.99,750.0,24.0,737.04,26.0,1221.74,610.87,2.8900000000000006,55551.819999999985,484.70000000000005,39.67292549969716,1.0833333333333333,1.6576305220883536
10000,MAJESTIC FINE WINES,25027,KJ 12 Vintners Rsv Cab Svgn,61.37,88.99,3000.0,12.0,736.44,12.0,1067.88,88.99,5.4,17587.59,331.44000000000005,31.03719519047084,1.0,1.4500570311226983
2000,SOUTHERN WINE & SPIRITS NE,22765,Renacer Red Mendoza,40.81,65.99,750.0,18.0,734.58,9.0,593.91,197.96999999999997,1.01,19016.59,-140.67000000000007,-23.68540687983029,0.5,0.8085028179367801
1587,VINEYARD BRANDS INC,20903,Delamotte Brut,12.66,19.99,375.0,58.0,734.28,162.0,3076.38,1310.3100000000002,9.280000000000003,6070.089999999999,2342.1000000000004,76.13168724279836,2.793103448275862,4.189655172413794
9744,FREDERICK WILDMAN & SONS,25428,Luigi Bosca Los Miradores Ma,19.3,27.99,750.0,38.0,733.4,38.0,1033.6200000000001,781.71,4.199999999999999,3999.9299999999994,300.22000000000014,29.04549060583194,1.0,1.4093536951186258
653,STATE WINE & SPIRITS,16756,Cocchi Americano,13.33,19.99,750.0,55.0,733.1500000000001,38.0,759.6199999999999,579.7099999999999,4.19,8014.98,26.4699999999998,3.4846370553697645,0.6909090909090909,1.0361044806656208
4425,MARTIGNETTI COMPANIES,23189,Walt La Brisa Chard,21.56,32.99,750.0,34.0,733.0400000000001,158.0,4507.42,2584.1000000000004,17.53,144929.24,3774.38,83.73703803949931,4.647058823529412,6.148941394739714
3252,E & J GALLO WINERY,7458,New Amsterdam Citron Vodka,9.52,11.99,1000.0,77.0,733.04,62.0,743.3799999999999,203.83,65.10000000000001,61966.909999999996,10.339999999999918,1.3909440662917916,0.8051948051948052,1.0141056422569026
90024,VINILANDIA USA,46580,Gode'II Rosso di Toscana,5.19,11.99,750.0,141.0,731.79,182.0,1160.18,445.33,20.31,2802.6400000000003,428.3900000000001,36.92444275888225,1.2907801418439717,1.5854001831126419
9819,TREASURY WINE ESTATES,11038,Beringer Classic Merlot,4.51,6.99,750.0,162.0,730.6199999999999,93.0,535.0699999999999,207.65000000000003,10.39,14836.570000000005,-195.54999999999995,-36.54662006840226,0.5740740740740741,0.7323506063343462
8892,TRINCHERO FAMILY ESTATES,18363,Sutter Home Rsl,4.1,5.99,187.0,178.0,729.8000000000001,167.0,1000.3299999999997,263.56000000000006,4.780000000000001,11595.970000000003,270.52999999999963,27.044075455099787,0.9382022471910112,1.3706906001644281
10754,PERFECTA WINES,36851,Frey Syrah Organic Mendocino,10.73,15.99,750.0,68.0,729.6399999999999,67.0,1071.33,575.6400000000001,7.460000000000001,28720.52,341.69000000000005,31.89400091475083,0.9852941176470589,1.468299435337975
653,STATE WINE & SPIRITS,16587,Pali Riviera Pnt Nr Sonoma,11.4,19.99,750.0,64.0,729.6000000000001,51.0,866.49,203.88,5.7200000000000015,8014.98,136.88999999999987,15.79822040646746,0.796875,1.1876233552631577
1392,CONSTELLATION BRANDS INC,21634,Estancia Rsv Meritage Paso R,30.4,44.99,1500.0,24.0,729.6,24.0,1079.76,719.84,5.35,79528.99,350.15999999999997,32.4294287619471,1.0,1.4799342105263158
2000,SOUTHERN WINE & SPIRITS NE,26032,Ferrari Carano Prevail,60.8,89.99,750.0,12.0,729.6,1.0,89.99,89.99,0.11,19016.59,-639.61,-710.7567507500834,0.08333333333333333,0.12334155701754385
516,BANFI PRODUCTS CORP,14711,Ch Tanunda Gr Barossa Rsl,6.57,11.99,750.0,111.0,729.27,187.0,2089.1300000000006,1056.0700000000002,20.82,8510.410000000002,1359.8600000000006,65.09216755300055,1.6846846846846846,2.8646866044126327
4425,MARTIGNETTI COMPANIES,21416,Round Hill Comm Man Wh Znfdl,4.05,5.99,750.0,180.0,729.0000000000001,168.0,1006.3199999999999,83.86,18.900000000000006,144929.24,277.3199999999998,27.55783448604816,0.9333333333333333,1.3804115226337446
3252,E & J GALLO WINERY,26615,Turning Leaf RSV Cab Svgn,4.07,5.99,750.0,179.0,728.53,148.0,886.52,119.8,16.630000000000003,61966.909999999996,157.99,17.82136894824708,0.8268156424581006,1.2168613509395632
10754,PERFECTA WINES,23039,Trombetta Family Wines Pnt N,33.11,49.99,750.0,22.0,728.4200000000001,53.0,2649.47,1399.72,5.890000000000001,28720.52,1921.0499999999997,72.50695422103288,2.409090909090909,3.637283435380686
9165,ULTRA BEVERAGE COMPANY LLP,24977,Spring Mountain Cab Svgn 10,45.51,65.99,750.0,16.0,728.1600000000001,16.0,1055.84,659.9,1.77,68054.70000000003,327.67999999999984,31.035005303833902,1.0,1.4500109865963522
1392,CONSTELLATION BRANDS INC,18684,Mount Veeder Cab Svgn Napa,90.87,134.49,3000.0,8.0,726.96,8.0,1134.92,462.47,3.6000000000000005,79528.99,407.96000000000004,35.946145983857896,1.0,1.5611863101133487
480,BACARDI USA INC,974,Bacardi O Orange Rum,12.29,15.49,1000.0,59.0,725.1099999999999,49.0,741.5100000000001,467.69,51.45,89286.26999999999,16.400000000000205,2.2117031462826127,0.8305084745762712,1.0226172580711894
9552,M S WALKER INC,31086,Shooting Star Znfdl Lake Cty,9.93,14.99,750.0,73.0,724.89,53.0,794.4699999999999,374.74999999999994,5.9,55551.819999999985,69.57999999999993,8.758039951162402,0.726027397260274,1.0959869773344921
1650,Circa Wines,14833,Vinum Cellars Red Dirt Red,12.07,17.99,750.0,60.0,724.2,40.0,718.6,124.92999999999998,4.490000000000001,211.96999999999997,-5.600000000000023,-0.7792930698580605,0.6666666666666666,0.992267329466998
653,STATE WINE & SPIRITS,20465,Pali Wine Co Pnt Nr Durell,36.18,54.99,750.0,20.0,723.6,34.0,1869.66,1154.79,3.77,8014.98,1146.06,61.29777606623663,1.7,2.5838308457711445
2000,SOUTHERN WINE & SPIRITS NE,30638,San Quirico Vernaccia,9.52,13.99,750.0,76.0,723.52,132.0,1910.68,787.4499999999999,14.709999999999999,19016.59,1187.16,62.13285322502984,1.736842105263158,2.6408115877930123
9165,ULTRA BEVERAGE COMPANY LLP,41529,Artesa Elements Napa Red,12.25,18.99,750.0,59.0,722.75,67.0,744.3299999999999,289.72,7.5,68054.70000000003,21.579999999999927,2.8992516760039133,1.1355932203389831,1.0298581805603597
9165,ULTRA BEVERAGE COMPANY LLP,37765,Castello Montauto Vernaccia,6.12,8.99,750.0,118.0,722.1600000000001,344.0,3092.5600000000004,997.8900000000001,38.44,68054.70000000003,2370.4000000000005,76.64847246294333,2.9152542372881354,4.282375096931428
8735,SURVILLE ENTERPRISES CORP,21595,Veuve du Vernay Sprklng Brut,3.54,9.99,750.0,204.0,722.16,200.0,1394.0,366.61,22.430000000000003,263.32,671.84,48.19512195121952,0.9803921568627451,1.9303201506591339
7245,PROXIMO SPIRITS INC.,5098,Agavero Orange Liqueur Agave,16.79,21.99,750.0,43.0,721.9699999999999,55.0,1209.45,571.74,43.339999999999996,38994.78000000001,487.48000000000013,40.305924180412596,1.2790697674418605,1.6752081111403523
9552,M S WALKER INC,19809,Ch Lassegue 07 St Emilion AC,31.33,46.99,750.0,23.0,720.59,58.0,2837.4199999999996,1661.66,6.4399999999999995,55551.819999999985,2116.8299999999995,74.60404169985408,2.5217391304347827,3.9376344384462727
8892,TRINCHERO FAMILY ESTATES,33211,Sycamore Lane Chard Cal,3.53,5.29,750.0,204.0,720.1200000000001,164.0,867.5600000000001,126.96,18.42,11595.970000000003,147.43999999999994,16.994789985707033,0.803921568627451,1.2047436538354717
4425,MARTIGNETTI COMPANIES,46928,Colome Malbec Calchaqui,17.99,26.99,750.0,40.0,719.5999999999999,24.0,647.7600000000001,512.8100000000001,2.6500000000000004,144929.24,-71.8399999999998,-11.090527355810762,0.6,0.9001667593107284
10754,PERFECTA WINES,16529,Naveran Cava Brut,11.99,17.99,750.0,60.0,719.4,29.0,521.71,125.92999999999999,3.2500000000000004,28720.52,-197.68999999999994,-37.89269900902799,0.48333333333333334,0.7252015568529331
90024,VINILANDIA USA,13267,Tiamo Prosecco,11.99,17.99,750.0,60.0,719.4,43.0,804.57,131.92999999999998,4.83,2802.6400000000003,85.17000000000007,10.585778738953735,0.7166666666666667,1.1183903252710594
9552,M S WALKER INC,20149,Bodegas Borsao Wh Campo Brja,6.66,9.99,750.0,108.0,719.2800000000001,4.0,39.96,39.96,0.44,55551.819999999985,-679.32,-1700.0,0.037037037037037035,0.05555555555555555
10754,PERFECTA WINES,23147,Ch Floreal Laguens Brdx,7.99,13.99,750.0,90.0,719.1,270.0,3761.300000000001,1780.7200000000003,30.039999999999996,28720.52,3042.200000000001,80.88161008162072,3.0,5.230565985259354
4425,MARTIGNETTI COMPANIES,24527,Scott Family Est Chard Arroy,13.07,19.99,750.0,55.0,718.85,141.0,2818.59,1299.35,15.72,144929.24,2099.7400000000002,74.4961133048794,2.5636363636363635,3.920970995339779
3664,WILLIAM GRANT & SONS INC,332,Sailor Jerry Spiced Navy Rum,15.26,19.99,1000.0,47.0,717.22,27.0,539.73,379.81,28.350000000000005,30234.42000000001,-177.49,-32.88496099901803,0.574468085106383,0.7525306042776275
2000,SOUTHERN WINE & SPIRITS NE,23293,Ch Pavie Macquin St Emiln 11,55.03,81.99,750.0,13.0,715.39,27.0,2213.73,1229.85,3.000000000000001,19016.59,1498.3400000000001,67.68395423109413,2.076923076923077,3.0944379988537722
90017,THE IMPORTED GRAPE LLC,45576,Pacifico Sur Cab Svgn Curico,3.5,7.29,750.0,204.0,714.0,90.0,646.6,304.97,10.030000000000001,80.03,-67.39999999999998,-10.423755026291365,0.4411764705882353,0.9056022408963585
7153,PINE STATE TRADING CO,19502,Nostor Templari Priorat Red,28.56,41.99,750.0,25.0,714.0,43.0,1805.5700000000002,713.83,4.800000000000001,15884.819999999998,1091.5700000000002,60.455700969776856,1.72,2.528809523809524
9165,ULTRA BEVERAGE COMPANY LLP,4287,Dictador 20 Yr Rum,44.44,59.99,750.0,16.0,711.04,84.0,5039.16,3779.3699999999994,66.25999999999998,68054.70000000003,4328.12,85.88971177735972,5.25,7.087027452745275
653,STATE WINE & SPIRITS,20602,Pali Pnt Nr Rancho La Vina,37.41,54.99,750.0,19.0,710.79,32.0,1919.68,959.84,3.5600000000000005,8014.98,1208.89,62.97351641940324,1.6842105263157894,2.700769566257263
9552,M S WALKER INC,36769,Toad Hollow Rose Eye Pnt Nr,5.15,12.99,750.0,138.0,710.7,159.0,1929.4099999999999,460.60999999999996,17.810000000000002,55551.819999999985,1218.7099999999998,63.164905333754874,1.1521739130434783,2.7148023075840717
660,SAZERAC NORTH AMERICA INC.,2784,Lauders,7.25,9.79,1000.0,98.0,710.5,99.0,969.2099999999997,783.1999999999998,103.95000000000002,17932.329999999994,258.7099999999997,26.692873577449657,1.010204081632653,1.364123856439127
17037,Dunn Wine Brokers,16071,Sasa VO Amarone del Valp Cla,39.45,57.99,750.0,18.0,710.0999999999999,8.0,463.92,463.92,0.88,358.03000000000003,-246.1799999999999,-53.06518365235383,0.4444444444444444,0.6533164343050276
